A!NET_NAME!NET_LOGICAL_PATH!NET_CDS_FSP_UID!NET_SHIELD_NET!NET_RELATIVE_PROPAGATION_DELAY!NET_NO_PIN_ESCAPE!NET_NET_SHORT!NET_VOLTAGE_LAYER!NET_VOLTAGE!NET_RATSNEST_SCHEDULE!NET_CLOCK_NET!NET_NET_PHYSICAL_TYPE!NET_MAX_FINAL_SETTLE!NET_NO_TEST!NET_MAX_EXPOSED_LENGTH!NET_ELECTRICAL_CONSTRAINT_SET!NET_CDS_FSP_BUS_INDEX!NET_STUB_LENGTH!NET_SHIELD_TYPE!NET_NO_RAT!NET_PROPAGATION_DELAY!NET_NO_RIPUP!NET_MIN_HOLD!NET_DIFFERENTIAL_PAIR!NET_MIN_SETUP!NET_MIN_NECK_WIDTH!NET_BUS_NAME!NET_MIN_NOISE_MARGIN!NET_MATCHED_DELAY!NET_ECL!NET_DIFFP_LENGTH_TOL!NET_DIFFP_2ND_LENGTH!NET_NET_GROUP_GRP_NAME!NET_SUBNET_NAME!NET_MIN_BOND_LENGTH!NET_MAX_OVERSHOOT!NET_TS_ALLOWED!NET_MAX_VIA_COUNT!NET_EMC_CRITICAL_NET!NET_CDS_FSP_NET!NET_PROBE_NUMBER!NET_NO_ROUTE!NET_MIN_LINE_WIDTH!NET_ECL_TEMP!NET_NO_GLOSS!NET_ROUTE_PRIORITY!NET_NET_SPACING_TYPE!NET_IMPEDANCE_RULE!
J!C:/USERS/KEVIN/DESKTOP/CARPETAS/ARCHIVOS DE LA U/CLASES/7MO SEMESTRE/ELECTRONICA 2 VICTOR/PCIE11414_KEVINFLORES/PCI11414_KEVIN FLORES/allegro/pci11414_kevin flores.brd!Tue May 12 02:39:03 2026!-100.0000!-100.0000!300.0000!200.0000!0.0001!millimeters!PCI11414_KEVIN FLORES!10.400000 mil!2!OUT OF DATE!
S!TRST_L!@\pci11414_kevin flores\.\pcie switch\(sch_1):trst_l!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PERP[3]_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):\perp[3]_p\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PETP[4]_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):\petp[4]_p\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PERP[4]_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):\perp[4]_p\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PETP[5]_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):\petp[5]_p\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N17642772!@\pci11414_kevin flores\.\pcie switch\(sch_1):n17642772!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N16901661!@\pci11414_kevin flores\.\pcie switch\(sch_1):n16901661!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PERP[5]_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):\perp[5]_p\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PETP[6]_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):\petp[6]_p\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!3.3V_EXT1!@\pci11414_kevin flores\.\pcie switch\(sch_1):\3.3v_ext1\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PERP[6]_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):\perp[6]_p\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_PERST_P0_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):pcie_perst_p0_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PETP[7]_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):\petp[7]_p\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCI11414_RESET_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):pci11414_reset_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PERP[7]_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):\perp[7]_p\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PETP[8]_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):\petp[8]_p\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N176364831!@\pci11414_kevin flores\.\pcie switch\(sch_1):n176364831!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N16901612!@\pci11414_kevin flores\.\pcie switch\(sch_1):n16901612!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PERP[8]_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):\perp[8]_p\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PETP[9]_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):\petp[9]_p\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PERP[9]_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):\perp[9]_p\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PETP[10]_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):\petp[10]_p\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!SMBUS_EN_L!@\pci11414_kevin flores\.\pcie switch\(sch_1):smbus_en_l!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PERP[10]_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):\perp[10]_p\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PETP[11]_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):\petp[11]_p\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PERP[11]_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):\perp[11]_p\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PETP[12]_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):\petp[12]_p\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N17681785!@\pci11414_kevin flores\.\pcie switch\(sch_1):n17681785!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PERP[12]_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):\perp[12]_p\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N17681782!@\pci11414_kevin flores\.\pcie switch\(sch_1):n17681782!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PETP[13]_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):\petp[13]_p\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N17681779!@\pci11414_kevin flores\.\pcie switch\(sch_1):n17681779!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N17681776!@\pci11414_kevin flores\.\pcie switch\(sch_1):n17681776!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PERP[13]_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):\perp[13]_p\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N17681773!@\pci11414_kevin flores\.\pcie switch\(sch_1):n17681773!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N17681770!@\pci11414_kevin flores\.\pcie switch\(sch_1):n17681770!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PETP[14]_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):\petp[14]_p\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PERP[14]_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):\perp[14]_p\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PETP[15]_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):\petp[15]_p\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PERP[15]_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):\perp[15]_p\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PERN[15]_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):\pern[15]_n\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PETN[15]_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):\petn[15]_n\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PERN[14]_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):\pern[14]_n\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!2V5_BRD!@\pci11414_kevin flores\.\pcie switch\(sch_1):\2v5_brd\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!CLKREQ_L[1]!@\pci11414_kevin flores\.\pcie switch\(sch_1):\clkreq_l[1]\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PETN[14]_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):\petn[14]_n\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N17635093!@\pci11414_kevin flores\.\pcie switch\(sch_1):n17635093!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!VDD11PB!@\pci11414_kevin flores\.\pcie switch\(sch_1):vdd11pb!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PERN[13]_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):\pern[13]_n\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!VDD25!@\pci11414_kevin flores\.\pcie switch\(sch_1):vdd25!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N16931152!@\pci11414_kevin flores\.\pcie switch\(sch_1):n16931152!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N17634376!@\pci11414_kevin flores\.\pcie switch\(sch_1):n17634376!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!VDD33PVTREF!@\pci11414_kevin flores\.\pcie switch\(sch_1):vdd33pvtref!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PETN[13]_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):\petn[13]_n\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N17634344!@\pci11414_kevin flores\.\pcie switch\(sch_1):n17634344!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!VDD33WRPLL!@\pci11414_kevin flores\.\pcie switch\(sch_1):vdd33wrpll!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PERN[12]_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):\pern[12]_n\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PETN[12]_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):\petn[12]_n\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!REFCLKN_SL1!@\pci11414_kevin flores\.\pcie switch\(sch_1):refclkn_sl1!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N16898024!@\pci11414_kevin flores\.\pcie switch\(sch_1):n16898024!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PERN[11]_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):\pern[11]_n\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PETN[11]_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):\petn[11]_n\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N17681282!@\pci11414_kevin flores\.\pcie switch\(sch_1):n17681282!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N16797550!@\pci11414_kevin flores\.\pcie switch\(sch_1):n16797550!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PERN[10]_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):\pern[10]_n\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N16929803!@\pci11414_kevin flores\.\pcie switch\(sch_1):n16929803!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!TDO_CN!@\pci11414_kevin flores\.\pcie switch\(sch_1):tdo_cn!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PETN[10]_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):\petn[10]_n\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!TDI_CN!@\pci11414_kevin flores\.\pcie switch\(sch_1):tdi_cn!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PERN[9]_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):\pern[9]_n\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!TCK_CN!@\pci11414_kevin flores\.\pcie switch\(sch_1):tck_cn!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PETN[9]_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):\petn[9]_n\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!TRST_L_CN!@\pci11414_kevin flores\.\pcie switch\(sch_1):trst_l_cn!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PERN[8]_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):\pern[8]_n\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!REFCLKN_SL7!@\pci11414_kevin flores\.\pcie switch\(sch_1):refclkn_sl7!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PERST#_SL1_L!@\pci11414_kevin flores\.\pcie switch\(sch_1):\perst#_sl1_l\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PETN[8]_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):\petn[8]_n\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!REFCLKP_SL7!@\pci11414_kevin flores\.\pcie switch\(sch_1):refclkp_sl7!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!REFCLKN_SL6!@\pci11414_kevin flores\.\pcie switch\(sch_1):refclkn_sl6!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PERN[7]_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):\pern[7]_n\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N17681053!@\pci11414_kevin flores\.\pcie switch\(sch_1):n17681053!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!REFCLKP_SL6!@\pci11414_kevin flores\.\pcie switch\(sch_1):refclkp_sl6!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!REFCLKN_SL5!@\pci11414_kevin flores\.\pcie switch\(sch_1):refclkn_sl5!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N16778351!@\pci11414_kevin flores\.\pcie switch\(sch_1):n16778351!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PETN[7]_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):\petn[7]_n\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!REFCLKP_SL5!@\pci11414_kevin flores\.\pcie switch\(sch_1):refclkp_sl5!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PERN[6]_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):\pern[6]_n\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!REFCLKP_SL1!@\pci11414_kevin flores\.\pcie switch\(sch_1):refclkp_sl1!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!REFCLKN_SL4!@\pci11414_kevin flores\.\pcie switch\(sch_1):refclkn_sl4!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PETN[6]_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):\petn[6]_n\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!REFCLKP_SL4!@\pci11414_kevin flores\.\pcie switch\(sch_1):refclkp_sl4!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N17681069!@\pci11414_kevin flores\.\pcie switch\(sch_1):n17681069!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!REFCLKN_SL3!@\pci11414_kevin flores\.\pcie switch\(sch_1):refclkn_sl3!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PERN[5]_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):\pern[5]_n\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!REFCLKP_SL3!@\pci11414_kevin flores\.\pcie switch\(sch_1):refclkp_sl3!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PETN[5]_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):\petn[5]_n\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!REFCLKN_SL2!@\pci11414_kevin flores\.\pcie switch\(sch_1):refclkn_sl2!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!REFCLKP_SL2!@\pci11414_kevin flores\.\pcie switch\(sch_1):refclkp_sl2!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PERN[4]_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):\pern[4]_n\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!SDA_I2C_CN!@\pci11414_kevin flores\.\pcie switch\(sch_1):sda_i2c_cn!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PETN[4]_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):\petn[4]_n\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_TX_L0_P1_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):pcie_tx_l0_p1_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PERN[3]_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):\pern[3]_n\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PROG87_PTP_IO2!@\pci11414_kevin flores\.\pcie switch\(sch_1):prog87_ptp_io2!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PROG86_PTP_IO1!@\pci11414_kevin flores\.\pcie switch\(sch_1):prog86_ptp_io1!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PETN[3]_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):\petn[3]_n\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!1V1_BRD!@\pci11414_kevin flores\.\pcie switch\(sch_1):\1v1_brd\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!USB2_P4_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):usb2_p4_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PROG85_PTP_IO0!@\pci11414_kevin flores\.\pcie switch\(sch_1):prog85_ptp_io0!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PERN[2]_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):\pern[2]_n\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N17630659!@\pci11414_kevin flores\.\pcie switch\(sch_1):n17630659!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!USB2_P3_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):usb2_p3_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!VB_PRT_CTL_P4/OCS_P4!@\pci11414_kevin flores\.\pcie switch\(sch_1):\vb_prt_ctl_p4/ocs_p4\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N16777905!@\pci11414_kevin flores\.\pcie switch\(sch_1):n16777905!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PETN[2]_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):\petn[2]_n\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!USB2_P3_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):usb2_p3_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!VB_PRT_CTL_P3/OCS_P3!@\pci11414_kevin flores\.\pcie switch\(sch_1):\vb_prt_ctl_p3/ocs_p3\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!USB2_P2_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):usb2_p2_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!VB_PRT_CTL_P2/OCS_P2!@\pci11414_kevin flores\.\pcie switch\(sch_1):\vb_prt_ctl_p2/ocs_p2\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N16880491!@\pci11414_kevin flores\.\pcie switch\(sch_1):n16880491!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!VBUS_MON_P1!@\pci11414_kevin flores\.\pcie switch\(sch_1):vbus_mon_p1!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!VB_PRT_CTL_P1/OCS_P1!@\pci11414_kevin flores\.\pcie switch\(sch_1):\vb_prt_ctl_p1/ocs_p1\!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N17630500!@\pci11414_kevin flores\.\pcie switch\(sch_1):n17630500!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!VSSPVTREF!@\pci11414_kevin flores\.\pcie switch\(sch_1):vsspvtref!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!USB2_P2_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):usb2_p2_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PROG80_PCIE_CLKREQ1_N!@\pci11414_kevin flores\.\pcie switch\(sch_1):prog80_pcie_clkreq1_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N16880485!@\pci11414_kevin flores\.\pcie switch\(sch_1):n16880485!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PROG79_CONFIG_STRAP!@\pci11414_kevin flores\.\pcie switch\(sch_1):prog79_config_strap!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N16880389!@\pci11414_kevin flores\.\pcie switch\(sch_1):n16880389!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N16777992!@\pci11414_kevin flores\.\pcie switch\(sch_1):n16777992!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!CC2_P1!@\pci11414_kevin flores\.\pcie switch\(sch_1):cc2_p1!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!VCONN2_EN_P1!@\pci11414_kevin flores\.\pcie switch\(sch_1):vconn2_en_p1!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N16880304!@\pci11414_kevin flores\.\pcie switch\(sch_1):n16880304!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!CC1_P1!@\pci11414_kevin flores\.\pcie switch\(sch_1):cc1_p1!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!VCONN1_EN_P1!@\pci11414_kevin flores\.\pcie switch\(sch_1):vconn1_en_p1!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!N16880536!@\pci11414_kevin flores\.\pcie switch\(sch_1):n16880536!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!USB2_P1_P!@\pci11414_kevin flores\.\pcie switch\(sch_1):usb2_p1_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PROG76_VBUS_DIS_P1!@\pci11414_kevin flores\.\pcie switch\(sch_1):prog76_vbus_dis_p1!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
